64	37	1296	223
938	61	278	170
64	67	1299	168
423	40	1334	182
899	85	1296	114
1072	109	1859	12
1439	109	441	134
469	85	1616	251
2010	108	2919	178
1598	91	875	159
2846	148	149	246
1294	108	2724	133
2097	85	2612	26
370	37	1881	231
169	158	216	37
1364	139	2098	45
2140	104	423	56
2260	27	620	16
2327	156	421	175
1364	108	1299	255
2715	113	1004	216
64	122	2181	79
366	37	283	90
216	70	22	200
423	97	1121	178
585	109	462	249
1045	113	2268	250
588	45	456	203
64	113	216	187
2614	112	498	260
278	85	2815	230
423	113	1334	163
2047	85	2524	61
1868	113	1889	1
2414	113	423	119
924	113	2026	106
2050	72	490	47
2318	105	2666	28
1364	108	1796	92
938	113	151	130
1640	122	440	191
2821	108	2669	56
2173	72	1548	231
2666	74	2644	34
1517	113	1047	180
440	13	1334	4
1643	85	2141	76
373	122	1299	246
1970	37	381	187
932	97	2799	244
366	113	568	124
2274	138	599	183
1455	108	152	74
2705	40	1018	44
1970	113	1299	245
1649	113	816	113
1396	85	2274	174
1890	156	189	125
2299	105	465	153
1867	156	462	64
2455	149	1377	215
1937	113	2098	162
2952	37	373	244
476	82	2446	147
1294	37	2833	204
2773	0	808	0
2513	158	462	32
931	122	1414	238
1296	122	1082	243
1004	126	476	61
585	27	462	119
1296	70	2488	253
423	45	2865	156
1800	113	700	128
1225	113	66	143
1364	109	1299	173
476	144	298	141
487	85	2765	37
1364	148	2612	10
462	149	186	99
2155	113	1004	89
1082	113	924	248
1803	37	113	257
2392	76	2328	22
2446	2	1004	222
2260	2	423	142
1477	37	73	52
839	70	649	21
1970	85	914	48
1364	37	2612	83
2023	112	2299	156
1334	113	2098	261
2080	77	371	142
381	70	2612	62
1296	37	2119	218
1666	113	1836	215
1364	85	2612	11
1734	113	1296	30
1121	109	790	61
278	85	283	60
381	85	1296	69
1364	115	2612	91
1598	122	2919	255
423	139	1334	161
1156	113	2106	217
914	113	1934	38
2394	59	423	131
923	122	932	14
1004	113	2400	252
1646	85	1299	251
423	92	2668	199
1082	37	1970	236
1526	105	484	42
440	61	2611	117
2687	2	257	252
1298	113	1296	126
2274	144	441	258
2156	113	2260	200
1299	40	2103	163
1132	109	1004	160
510	113	2260	83
2507	158	2708	72
429	113	373	82
1989	72	910	162
2169	27	478	239
1995	109	219	133
2685	113	932	190
938	37	2524	171
2708	27	485	31
1086	37	1137	233
278	85	1616	94
1334	2	423	33
2313	163	620	74
314	37	1470	30
1322	163	415	142
195	163	487	16
1296	148	2836	16
2333	122	2349	198
1323	122	2524	7
1577	37	2858	143
1382	61	161	92
914	111	899	202
2919	85	1618	251
1838	35	745	15
1921	37	381	261
1468	149	476	44
401	113	1749	40
581	62	2765	158
423	97	888	163
1146	108	572	260
598	158	1861	209
1911	113	152	26
2156	113	2260	168
366	37	2612	82
2708	97	2561	37
1237	114	1006	241
2844	40	1979	188
2341	113	2129	162
1188	29	481	14
2735	113	1016	103
2645	37	261	15
1334	82	278	91
278	40	1086	201
1058	109	1554	195
456	40	986	155
2514	121	2010	182
1132	113	2118	239
1400	113	2666	105
392	40	2810	186
607	158	2287	19
1585	122	2940	83
938	127	1299	260
1273	158	487	145
1333	40	1953	236
2098	97	423	49
1606	32	490	204
846	109	497	245
366	108	1299	175
1429	2	373	52
2098	97	1108	182
448	110	2919	84
1015	37	914	38
2728	72	462	9
1578	108	2668	51
2751	144	490	162
2428	158	465	161
1735	37	1646	73
2274	2	441	117
423	148	1296	221
1101	148	708	195
381	37	1970	207
2350	122	2815	247
2836	67	787	157
2306	105	469	82
1167	149	2274	141
2607	156	487	143
476	109	1749	229
2255	113	423	125
1707	113	1004	247
476	40	1930	100
1364	61	2612	14
440	97	945	95
1879	113	2765	208
952	113	2659	252
920	85	423	195
1013	109	1017	73
1662	40	585	103
2815	109	2708	71
182	158	64	51
2668	45	2098	149
1108	113	423	254
2765	37	1478	242
1712	113	1611	183
2216	103	1618	77
1690	113	2310	196
394	44	2029	149
1434	113	945	76
2836	97	1594	19
1296	70	278	144
1364	85	1789	126
731	139	2905	75
373	122	374	98
1839	156	441	222
423	37	1334	254
2244	70	1039	37
938	37	151	176
2668	97	278	111
2299	37	1380	254
932	97	278	42
1530	113	2809	196
2281	113	373	191
2084	109	476	19
2080	115	371	162
2098	77	1334	79
1611	113	1296	176
932	122	2155	122
283	37	2784	206
1512	105	151	155
2299	163	221	260
585	144	1733	143
1215	40	45	252
2140	113	207	60
2191	37	1364	253
1517	2	465	126
1382	85	1639	70
2869	146	494	139
835	97	2825	18
1814	158	765	127
2392	123	2328	118
1898	156	97	257
1086	0	415	166
2865	97	1714	94
2612	85	932	154
349	109	462	98
1424	111	81	93
705	113	530	187
336	113	1946	5
99	113	1687	55
1832	163	1762	22
1299	37	924	174
308	109	476	148
2098	140	2668	46
2163	105	1770	76
2435	70	2411	9
278	37	2340	86
1017	100	2528	197
2919	113	423	116
938	113	932	10
543	143	1299	215
476	139	2082	253
2507	37	2821	156
370	109	2765	181
1382	85	742	44
2612	37	2016	205
381	85	1970	26
2392	113	1214	19
924	85	1299	173
213	113	2824	259
212	113	2328	91
2500	113	620	231
1955	113	839	19
2350	37	1941	139
1937	113	2668	79
1330	109	485	9
2708	77	2669	12
1296	105	2260	244
2625	109	808	98
303	109	462	133
2536	37	1116	76
370	2	1852	152
371	156	298	147
2035	109	2157	191
1930	113	1004	70
932	67	1146	57
571	122	632	170
566	2	1004	56
2666	97	1125	246
1364	70	423	45
2313	113	1893	180
924	72	1461	35
2329	27	494	142
1296	39	1176	2
585	113	1467	223
1565	109	441	33
487	139	27	115
278	85	2272	142
2313	2	510	202
2287	69	1568	31
2325	27	623	77
1299	148	1296	63
1018	144	1561	94
2173	113	1237	238
2260	113	104	66
1685	113	1296	114
721	148	1334	90
2098	85	2668	192
152	85	2666	81
476	142	570	69
1147	85	1068	22
924	85	932	8
2092	85	1296	207
1930	77	476	6
2281	109	2460	117
2534	37	1133	46
2838	77	948	128
1595	113	2803	19
60	113	1178	12
1002	82	329	202
2313	70	620	11
2668	45	1334	64
1132	109	1004	173
462	40	1045	127
2274	27	441	174
1583	113	2260	170
128	113	1966	17
2152	27	2923	44
1515	137	2296	103
1970	113	1296	56
1847	35	2055	84
2098	70	1334	150
2788	37	1382	76
366	77	1396	223
1542	122	2696	25
938	113	984	119
2815	112	2669	208
2274	163	441	239
278	108	1334	119
932	75	2894	54
1817	158	97	244
2446	113	765	240
2668	108	2769	82
1323	13	1078	22
2012	37	893	202
788	113	2357	170
833	37	2507	11
2836	70	2119	188
1364	37	2612	111
1970	85	366	35
1133	122	2836	1
1322	27	1086	184
642	148	498	182
366	113	1296	195
2358	122	2376	57
2064	45	759	124
1042	113	152	34
2640	40	134	261
1859	39	1819	35
1063	97	2438	245
1364	113	839	218
2164	27	515	79
65	113	974	217
1868	113	2299	123
2434	113	1121	70
1706	109	462	65
1884	27	200	62
1488	113	2098	194
1318	37	1296	109
1382	108	539	169
2668	67	423	0
1733	109	2625	6
2274	109	441	126
1598	82	1142	259
1837	40	546	141
2562	37	278	206
2796	108	1296	260
2666	74	2644	62
2081	98	476	187
785	113	423	178
1334	37	2668	79
2919	85	932	82
1322	27	1086	225
2103	108	1296	192
864	40	1587	181
2865	70	1882	225
2212	77	485	74
423	82	839	131
1334	97	802	202
932	113	1296	19
2865	67	1334	251
2899	113	992	1
441	158	494	15
2287	27	607	105
2668	97	924	184
1893	27	620	13
212	113	2328	89
423	37	1616	139
175	163	2313	140
1364	45	2612	63
381	122	2142	20
1108	85	1598	255
2309	27	475	159
444	123	2276	93
1132	72	476	253
2043	109	839	239
466	121	2301	14
2414	113	423	64
1559	113	509	24
465	40	2899	216
1718	113	1296	74
938	122	984	238
2340	108	2668	224
494	59	1599	110
1299	97	894	169
1644	40	845	93
2274	27	441	91
1372	40	476	145
2162	144	490	153
962	109	465	47
1121	85	462	163
904	122	1970	104
2779	37	2384	35
2390	101	2765	33
278	89	204	260
423	40	2865	159
1645	113	1018	229
1170	37	852	137
839	97	66	28
462	40	2870	193
2380	59	2287	64
637	122	2036	36
1318	113	1296	88
981	91	695	167
324	113	1296	237
839	97	895	167
945	113	1334	240
932	70	1296	153
2773	163	462	31
2262	97	2260	79
1293	108	2769	83
467	40	2659	8
2429	109	462	42
1561	109	495	37
591	109	476	58
1296	113	154	120
487	163	1852	155
2258	77	1638	260
423	97	2919	119
2080	144	42	29
1927	108	423	43
2319	27	484	142
2865	2	423	126
455	59	758	187
1538	113	423	244
585	45	462	34
282	113	1296	124
423	97	2098	56
2940	122	1884	235
2260	27	1773	154
2260	27	2589	40
151	37	938	156
97	156	1876	224
135	113	992	195
2050	113	1606	167
97	156	66	245
701	109	476	212
1133	61	2427	20
2631	67	2536	197
1608	109	423	239
1867	149	462	222
462	149	470	239
1970	108	1296	65
195	163	2390	90
1018	149	495	72
1503	27	441	22
1345	113	1832	72
1836	37	1869	117
1121	109	462	46
423	124	370	219
1896	27	487	154
1364	13	1296	67
1970	113	1296	132
1150	122	1915	161
2652	77	914	199
381	37	1970	48
2155	37	783	96
634	37	862	197
1299	97	2612	257
476	60	765	107
793	85	1593	88
938	85	1832	194
1004	156	298	229
1943	113	1557	41
2537	113	861	153
2858	113	2097	151
2211	156	1296	14
369	112	1847	227
2939	109	2244	26
2612	37	945	31
257	122	1004	215
1100	130	803	160
261	97	2629	75
801	12	561	166
2274	10	441	230
1959	158	1767	257
278	45	1296	197
2721	85	423	138
2612	40	213	112
1082	139	2191	248
1611	37	849	20
45	40	1852	149
2666	77	1789	235
2240	37	117	195
1789	37	539	42
2498	156	1328	205
476	40	1004	159
283	37	1364	3
6	97	2572	250
1107	108	1650	215
1644	60	278	29
441	34	1730	168
1405	109	467	32
733	113	932	84
585	27	462	115
924	113	2815	258
298	156	371	155
366	37	1299	252
2865	40	423	215
2666	67	423	245
1018	40	278	50
1280	109	2668	234
148	113	1394	70
165	113	1503	232
1972	37	932	36
1364	108	932	58
2718	146	462	5
31	163	1846	169
2274	85	441	215
923	113	2452	35
585	144	462	83
2800	113	1334	58
1429	108	318	198
1115	70	680	257
1364	113	1458	15
2398	113	2562	69
2932	122	790	85
2621	113	181	258
748	89	2003	161
2295	113	612	35
2612	37	2853	182
2029	53	135	162
2919	61	278	68
1467	109	1245	44
476	21	1004	79
1860	113	153	150
1296	67	1299	14
2260	97	785	84
2350	109	487	248
914	113	1396	224
936	105	2260	57
1789	27	617	255
2080	67	1224	100
932	37	278	155
1007	113	1134	249
1982	74	481	130
283	37	924	90
340	40	1002	148
839	72	278	164
1364	70	1082	252
1364	37	1141	47
465	45	992	252
914	109	2708	42
1930	113	2374	118
370	144	2856	184
914	97	261	92
271	122	1105	181
586	161	992	43
1141	108	1432	169
1879	156	487	141
462	112	20	71
1776	163	2318	203
1380	113	2299	99
1047	37	1658	230
848	149	2176	135
423	13	1334	188
1364	37	22	220
720	126	497	22
1334	82	2668	261
283	122	278	85
2668	97	2919	231
1970	113	1296	188
1156	113	1707	247
642	113	975	158
216	113	22	187
1970	72	381	51
225	122	1296	51
1237	148	1006	226
2330	113	206	139
1579	13	1004	173
261	132	2413	106
698	109	492	44
1364	148	2612	73
161	40	115	142
591	45	476	113
257	109	634	44
2098	77	1334	152
2294	146	2914	128
1741	29	364	183
2815	40	1322	251
151	70	278	198
2773	107	462	119
423	37	2668	101
2318	120	1052	74
2313	156	620	126
2103	113	1299	13
117	113	1382	76
1373	108	423	197
476	109	1749	106
1848	156	2701	236
13	113	362	26
1334	97	278	97
914	37	280	133
2633	109	1731	33
213	37	2879	25
366	85	2612	13
5	85	462	23
1364	109	1296	240
229	158	1884	79
2515	37	578	93
440	112	1847	118
373	40	1086	196
1114	122	584	14
2865	37	331	259
984	149	1918	70
462	40	1094	199
2668	97	278	75
1004	113	1248	250
64	2	788	168
1685	113	2215	221
1482	2	975	233
2930	113	1284	63
914	37	2612	246
923	37	2224	182
1512	105	456	261
2178	27	1113	133
2274	37	1501	77
1299	139	1296	258
1364	37	1133	88
1871	113	1234	197
320	148	2656	159
2836	27	493	49
465	2	992	246
1623	97	827	68
372	113	351	113
2669	113	1251	3
366	122	1296	82
476	109	1004	177
278	148	2260	124
922	109	2193	226
1457	113	1450	38
1526	2	622	182
1458	97	1022	154
1086	2	1007	240
659	109	572	98
1039	113	2524	250
278	77	151	233
400	113	1334	145
278	37	2639	176
1419	85	135	35
1503	113	2274	9
1921	0	2490	83
1929	113	1982	81
2825	108	2708	76
748	139	1530	183
914	37	1396	198
1132	113	1004	152
1953	113	2657	260
2510	85	1936	247
1364	115	2612	30
1674	113	2537	38
2097	108	64	42
2050	141	490	128
553	112	89	250
2098	40	2668	260
1318	113	1296	143
1970	109	1017	34
2368	37	216	130
908	108	2272	29
1811	158	1299	156
2390	44	1852	144
278	89	1796	259
1364	61	2612	91
2297	27	1765	15
1796	113	6	172
1970	115	2092	149
1007	113	1086	148
2094	113	2766	131
2729	97	1074	124
938	37	278	135
1146	113	2857	205
2120	37	1920	37
2319	27	484	138
462	60	2841	90
447	59	2403	27
1899	113	2280	3
1055	27	495	90
622	158	484	219
721	97	13	47
28	61	1970	18
2165	126	2865	203
2330	113	1822	56
423	67	2765	197
1329	113	2736	215
2815	113	2669	205
2098	27	484	57
1832	156	170	114
1296	70	2567	246
204	120	2324	36
1135	37	2612	120
1364	85	2272	63
188	108	920	19
539	97	1296	157
1364	115	1119	181
1364	37	914	89
1922	40	2103	191
2821	108	839	30
1322	27	1086	211
538	2	161	128
2505	108	2010	200
982	29	322	222
78	66	2751	252
2098	109	2668	181
1738	85	1555	166
2695	0	924	97
216	113	64	34
729	125	2669	168
1299	67	1296	138
297	37	2190	188
1013	27	485	145
1644	113	1296	57
440	85	2097	150
466	85	2301	14
1054	13	487	19
932	141	423	150
1296	97	881	119
788	109	64	91
1850	156	2818	15
423	109	2260	175
1146	113	205	124
2363	113	1432	183
1757	98	493	93
423	97	440	101
2668	82	2010	57
594	45	494	206
2199	32	487	247
1934	113	213	234
2294	27	463	52
1785	108	1940	160
2048	113	2765	60
1602	47	2924	140
1397	122	1377	217
502	72	451	133
370	85	2765	210
850	0	476	175
1852	116	2765	176
1923	113	1302	184
2318	126	1776	139
910	85	484	141
423	113	1855	252
476	109	1749	16
423	40	1616	71
2438	108	1063	245
662	156	1811	33
2585	85	1296	93
2481	37	117	261
1334	63	2098	196
2098	142	2668	65
2666	85	152	81
924	108	2668	40
1269	158	788	83
356	148	322	188
2949	113	423	254
1972	113	1296	224
725	113	2114	139
958	113	2413	233
1686	37	2813	193
2569	113	1000	98
1488	37	1448	14
2113	113	298	141
2820	149	2299	242
495	59	1018	43
2329	113	1956	131
1819	0	2368	161
2561	108	2708	29
1593	113	1634	191
1661	40	2668	4
749	97	2821	103
447	134	603	213
932	109	844	205
2232	108	783	252
2836	132	2413	107
1296	97	896	247
2919	82	627	198
1015	85	2028	33
1173	37	2612	119
2895	37	1730	74
366	37	381	114
278	109	1299	183
1503	113	2518	161
476	122	1749	117
197	163	539	25
2836	148	1296	16
2318	104	2666	13
591	13	2155	92
381	109	423	104
1517	27	2916	198
710	108	2642	223
2008	45	1004	250
569	113	2359	243
1047	113	2820	244
2609	113	2097	141
109	2	2071	257
1132	113	423	126
1734	40	1017	235
1334	37	423	195
476	109	1004	195
2816	108	1616	71
1388	108	1063	45
808	2	462	114
2390	134	487	19
112	61	725	204
2727	113	2457	72
1811	34	1299	231
2380	59	2287	77
1970	85	1334	59
423	85	2836	40
2668	139	2098	152
938	122	1363	93
2865	85	1040	138
848	85	932	9
2567	108	1296	120
423	97	1364	187
465	2	586	232
1299	70	924	253
423	37	1334	174
1650	97	1225	10
2765	27	461	210
490	158	481	214
283	108	1818	64
2287	124	2911	164
1213	109	462	32
627	85	2178	222
2639	40	464	174
366	61	283	205
2476	70	1296	48
435	111	2340	141
283	148	1086	113
476	109	1004	190
788	113	2181	213
21	122	2919	256
476	40	1004	133
64	37	1432	100
2432	2	790	108
932	70	1299	55
2668	82	423	189
456	109	1658	210
1616	37	2260	171
1136	113	278	154
1101	98	261	63
1550	97	1496	259
2294	27	1764	128
449	109	2168	44
1012	132	915	75
2272	126	901	214
2092	108	1296	218
448	85	971	108
1380	113	87	77
2919	108	2668	182
1132	113	1004	237
1349	113	844	92
948	113	1116	126
2274	109	441	132
1158	113	1015	140
2633	113	250	161
2765	27	487	197
1004	148	1468	12
2274	2	441	95
2423	113	1789	224
1836	27	1612	3
875	126	462	170
1146	37	278	71
1012	148	2865	17
899	101	2485	100
1296	97	329	49
447	45	2139	27
1296	127	1299	175
1524	61	1670	129
2340	108	1796	145
1253	97	954	244
954	113	2010	185
932	27	409	247
1353	113	1923	41
2890	86	423	217
64	148	2163	124
2875	40	487	110
1004	125	476	250
938	113	1646	167
2299	121	2697	139
1004	142	476	175
1850	37	2821	0
986	37	900	197
898	37	2520	118
298	156	476	68
2260	27	343	115
1302	97	794	97
924	37	216	183
1051	113	1250	196
1619	113	1013	50
1227	109	476	217
1133	85	2729	166
2865	148	278	55
1364	112	1847	82
2299	27	456	254
278	108	1334	108
1970	70	381	182
2690	37	278	212
2287	72	185	0
1359	113	373	185
487	72	2765	54
2091	97	2340	145
1272	0	1299	168
2350	134	2029	168
950	113	1146	51
2899	108	839	161
1296	67	1334	163
250	2	41	6
2274	156	693	21
2919	111	423	260
1884	163	229	166
1299	97	1580	131
229	158	788	83
350	85	974	48
1012	70	1004	259
2919	113	423	138
2260	74	1996	202
1846	113	620	2
2529	122	2919	81
2727	85	1415	153
1746	113	1296	217
1623	108	423	53
278	85	2340	36
1322	156	412	58
1859	45	63	244
1447	105	80	22
1329	110	486	250
2561	37	1364	25
657	113	208	213
1938	70	1598	189
1635	37	440	13
938	61	278	171
808	109	462	81
1382	122	451	134
1819	152	64	153
1883	156	496	6
2395	59	2330	252
1382	37	1646	168
568	97	2919	164
1039	61	2592	203
1930	113	1004	218
1327	113	992	138
2427	37	395	93
198	158	1930	198
2802	67	384	149
1884	156	200	157
578	37	2612	248
2330	156	496	251
1685	113	1296	98
1119	37	1498	204
2053	27	875	192
564	37	1133	45
204	158	1015	260
932	37	2348	50
2668	85	423	20
2079	37	2206	236
997	110	447	224
462	109	553	261
285	109	462	83
2708	27	935	196
2668	40	2935	101
932	85	1334	154
1682	113	932	246
181	37	208	222
1860	122	2342	197
1334	60	423	98
1004	82	1156	225
283	60	366	32
22	132	788	170
1850	156	2669	126
2589	156	2260	137
1205	109	463	51
1334	67	423	126
1146	113	205	191
1364	37	923	69
1658	37	485	243
423	97	1308	139
115	85	2348	113
1549	83	461	62
1086	158	1322	207
114	70	1064	241
423	82	2708	92
423	87	2647	120
1299	70	1382	169
486	85	1163	124
2582	27	494	232
1364	115	2612	15
2612	85	449	187
864	113	1824	89
1296	113	1299	157
1741	113	2765	14
1841	156	191	133
381	115	1296	146
2313	27	620	124
1616	27	1777	135
13	108	839	237
2161	109	2389	21
2287	27	607	9
2299	27	1767	232
286	70	423	166
1524	113	2260	185
2098	0	478	79
415	121	1322	207
2666	37	423	93
641	113	423	92
1319	158	1846	253
1260	113	325	190
914	113	1334	209
1343	113	1299	178
2274	105	441	47
494	112	423	0
423	109	1334	124
1844	156	1008	162
945	85	2255	211
381	37	1296	66
1733	85	462	253
2708	144	485	174
2046	113	812	89
1398	37	2596	29
135	109	1296	200
2666	27	1776	1
441	2	1503	54
2748	158	476	230
839	97	66	32
627	85	938	73
772	113	2127	3
1514	113	1165	231
914	122	331	183
2313	113	620	144
1015	156	204	261
423	97	1364	45
462	109	2436	259
1654	97	555	64
1646	37	1970	238
455	2	985	40
156	105	897	215
2668	109	2098	176
1881	113	2098	84
1174	113	1832	65
1215	113	1161	147
381	37	1970	135
992	109	465	27
483	40	2197	161
2836	2	2413	64
586	60	1517	90
2427	108	2536	35
64	113	2471	215
2340	13	484	229
1907	122	1352	124
1117	37	213	30
1409	113	2390	9
2103	113	1902	0
1447	113	2098	126
2260	29	423	90
2509	112	2349	85
1299	97	2103	45
1789	27	745	27
186	163	462	145
2865	97	70	169
2499	37	1970	16
1167	158	599	10
2274	144	441	69
216	37	924	183
1818	0	1782	247
2299	27	465	232
862	2	476	229
2119	67	1296	28
914	111	1293	219
2729	27	1780	133
373	147	318	260
300	40	618	95
1811	120	1299	193
2283	113	2329	92
919	113	2666	78
2612	85	381	106
2668	109	2098	103
620	163	2313	93
1074	108	2729	125
788	37	1859	63
2313	27	620	183
51	122	423	131
1017	113	2098	196
2313	156	620	156
2642	134	462	172
1400	108	2666	10
953	108	2765	257
1837	156	1813	140
44	113	543	59
1336	91	2939	52
1509	56	1403	195
2879	37	2328	111
1644	113	1296	157
1615	113	1614	33
1535	105	642	138
2299	27	465	146
151	61	938	190
2582	113	2644	97
2612	37	1364	10
462	111	2434	56
2392	119	1146	26
2668	144	2098	103
1047	13	465	40
1296	85	2657	120
2585	85	796	252
2794	67	1982	29
2291	157	457	8
2228	2	278	146
1616	37	423	139
2274	27	599	232
2758	0	2490	87
476	109	1749	148
1296	113	1298	94
423	122	1618	261
278	108	1334	106
833	85	1299	160
1045	122	388	65
1646	37	2477	190
2328	157	2392	16
1644	40	278	33
1237	142	1006	235
278	85	2536	86
182	30	229	189
1526	27	1494	231
423	37	1296	54
423	111	2669	182
591	45	1004	96
2836	37	830	33
175	158	510	160
97	8	1876	199
2313	27	1846	46
1036	113	1217	95
2898	105	2736	41
211	40	932	238
221	37	2685	191
780	72	482	211
790	113	5	54
1334	85	2098	85
2821	37	1377	15
1296	97	800	25
2572	108	1114	250
278	114	1796	64
2821	85	871	191
1268	139	539	133
462	109	1121	234
1536	122	250	12
2612	113	423	61
270	28	442	62
349	109	462	261
229	0	441	86
1658	37	2873	28
1004	109	476	140
2278	157	2377	36
1299	156	2103	188
381	85	1296	60
938	108	1299	258
43	113	1004	153
1364	61	2836	247
2333	82	463	254
132	109	485	230
1658	37	485	236
423	37	1532	236
1970	37	1921	55
2815	40	2098	88
2294	126	442	10
1121	109	462	207
1364	77	2612	63
377	113	627	134
2836	148	1296	22
151	109	6	250
2612	61	1364	75
620	163	1846	218
2097	143	64	41
1930	113	1468	118
2005	158	2313	47
689	100	1035	127
2563	108	1309	212
423	159	2815	144
462	111	1121	173
298	0	476	257
1152	113	1296	197
18	113	1458	99
462	85	1121	145
2612	37	1364	161
2708	62	485	72
854	37	2309	222
1318	55	1296	60
2098	31	478	26
918	122	2097	95
278	122	2340	85
2157	70	2681	104
1811	0	490	163
2310	156	2067	243
2260	27	620	174
216	113	22	247
1645	37	1195	82
462	158	1867	30
721	27	454	122
1734	130	2490	87
12	122	839	45
1909	109	462	215
2739	113	2765	209
896	108	1296	246
2442	37	796	145
1684	37	1296	46
1299	67	373	54
1178	113	1296	176
278	108	423	62
462	109	808	116
2320	155	417	210
1392	148	1044	57
2612	37	1364	199
1013	34	2708	21
2258	113	2538	235
2532	37	278	44
2865	108	370	17
2313	105	1773	75
1141	149	2098	116
1364	113	1082	253
1970	108	1074	20
2736	27	623	233
1004	37	1426	131
2892	122	1855	62
1021	77	2037	247
1853	163	2391	154
1231	108	2765	165
1918	122	211	259
1702	77	1004	258
14	122	2458	170
2612	85	1364	12
1296	115	381	153
2701	32	1848	19
2471	122	1884	189
914	85	1458	60
390	108	423	131
278	113	1010	151
440	37	1345	196
2698	37	2371	149
2260	108	2765	147
1307	60	2728	249
462	134	2738	230
2815	45	2507	23
2103	113	1299	214
1745	27	447	191
1334	113	1289	107
381	37	1970	246
1773	163	1846	218
1299	156	2103	187
938	113	932	97
1852	116	2765	189
151	77	938	129
2414	113	2865	146
1845	139	1195	84
1592	113	423	85
1364	97	1646	174
423	97	1141	98
938	70	23	26
2316	27	481	35
278	61	1082	224
373	77	2260	202
1004	112	401	170
1711	113	2162	6
2150	122	423	114
1526	105	484	33
2666	97	1125	241
1334	31	1765	68
847	108	796	166
2639	113	1086	195
2583	37	1730	219
594	139	1529	184
117	37	2240	195
1836	156	1322	58
1661	113	2068	247
1623	82	2919	141
386	139	462	223
945	113	1334	70
2640	40	1662	213
2668	70	1334	70
2919	72	393	84
2666	27	1776	154
423	40	278	64
1118	97	2557	163
1901	120	2055	78
1970	113	1296	12
366	108	1796	259
423	85	1334	55
1133	109	2173	221
2201	40	494	261
610	158	1070	47
64	37	2729	223
1296	97	1326	7
1245	138	462	147
1628	113	2286	12
1364	85	972	224
1752	27	1058	15
1542	122	1646	146
839	97	1479	185
785	113	936	93
476	158	1132	152
1334	85	2668	104
2356	45	476	210
134	149	462	252
932	97	2795	35
138	40	462	88
1296	76	2815	31
1407	108	152	98
2815	70	1296	185
1593	37	1334	181
678	113	1822	218
2350	113	1852	65
2645	40	779	99
450	158	1816	174
2668	85	423	55
2524	97	1382	141
212	113	1847	113
2318	163	1776	155
929	40	2651	91
706	108	6	118
2765	27	484	173
591	27	476	110
494	109	594	70
1647	113	2736	139
2092	108	1970	215
1364	85	423	22
1852	27	2765	145
2380	59	2287	142
2269	82	476	212
848	85	914	176
974	122	1017	219
1006	37	2743	84
2501	61	283	147
423	112	1334	82
1294	122	370	31
572	41	1296	13
283	37	278	77
2612	37	1970	240
1982	97	2135	17
2668	109	423	175
1215	109	1396	54
1799	37	2154	12
1970	113	1296	171
1396	108	871	45
462	2	558	207
1215	109	1982	40
1461	113	1004	36
1296	27	2926	209
1121	113	1467	208
222	97	1364	215
381	115	1970	167
1796	12	1134	157
585	27	462	247
278	109	2103	163
1874	139	476	9
945	85	1364	216
1789	67	987	103
591	105	2826	211
553	129	808	100
2318	113	2666	126
932	122	1132	205
2318	163	1776	140
2224	85	444	226
2640	40	2429	69
2386	59	2304	186
1965	113	1650	97
2612	61	1364	208
1146	2	1847	58
1334	148	2668	151
1538	37	423	66
2220	70	2747	176
938	161	1299	260
1696	113	1556	129
938	37	1646	148
1325	122	1299	162
1121	109	462	95
2851	109	476	173
673	108	1458	83
1364	85	848	15
1505	27	445	147
278	113	283	221
1970	85	2612	239
1888	163	462	253
311	108	2096	34
64	97	366	195
2836	37	6	70
2224	37	2612	170
848	37	161	55
395	113	1006	16
2793	109	2715	239
2306	27	469	93
2274	109	441	53
462	2	2870	200
574	85	2666	222
161	40	848	81
278	109	2357	205
775	113	1921	13
31	156	2260	255
484	158	1141	187
954	108	370	244
2287	144	99	170
462	2	2870	186
2680	113	179	48
2357	2	788	104
1296	97	884	239
2330	113	1883	175
2094	37	2766	112
1853	156	490	161
2815	37	756	219
510	37	2618	41
1279	32	487	61
808	32	462	23
1364	122	1982	93
732	37	1472	97
208	122	1015	85
476	109	219	135
127	2	462	35
1085	37	440	195
2306	27	1769	127
914	113	2272	224
1934	113	2612	115
2246	37	2427	8
1334	86	1294	82
2098	97	1447	166
1411	37	1658	176
371	115	2080	245
1734	105	1921	55
1852	37	1828	261
2299	74	465	105
44	113	204	191
2773	109	462	145
373	77	462	15
1709	61	2217	163
423	70	1296	153
137	85	462	208
151	37	1146	195
1498	108	64	83
2536	37	1364	9
373	37	318	148
1340	108	373	49
1636	36	492	30
2092	37	1022	143
1564	113	2524	145
665	105	2302	45
213	113	725	59
1692	113	2427	242
2251	113	991	120
725	85	208	231
486	82	2325	82
1296	97	2348	25
2226	113	620	195
2274	112	599	113
1827	156	7	255
350	37	1294	99
229	158	1884	142
832	108	1296	3
26	37	2118	189
938	37	211	116
1598	113	1895	59
924	130	64	84
1762	163	932	124
440	113	1296	79
2666	27	1776	11
2919	108	2668	183
441	2	533	41
1464	45	317	188
373	37	278	49
1004	82	476	116
465	139	2899	89
423	97	2639	99
1524	18	2156	51
1867	149	462	216
1327	113	992	19
161	85	1302	64
2140	113	2397	51
1187	113	1632	153
2562	13	556	160
1458	37	2836	257
1230	113	1671	141
494	82	1462	107
278	85	2272	120
1	156	1622	1
